Order ID,Order Date,Order Quantity,Sales,Profit,Unit Price,Province,Customer Segment,Product Category
46402,2011/1/8,27,826.27,322.88,29.18,Ontario,Consumer,Furniture
46402,2011/1/8,29,1777.469,166.37,66.99,Ontario,Consumer,Technology
46402,2011/1/8,12,1219.1465,52.93,115.99,Ontario,Consumer,Technology
46404,2012/3/4,50,1875.4145,507.33,45.99,Ontario,Small Business,Technology
46468,2011/1/11,46,7535.96,2745.87,165.98,Ontario,Home Office,Office Supplies
46468,2011/1/11,41,1618.31,504.71,39.48,Ontario,Home Office,Technology
46468,2011/1/11,1,11.87,-8.89,6.48,Ontario,Home Office,Office Supplies
46497,2012/6/19,30,630.54,-30.07,20.15,Ontario,Corporate,Office Supplies
47303,2011/12/5,47,1413.82,226.53,30.98,Ontario,Corporate,Office Supplies
47303,2011/12/5,7,56.9,12.64,7.64,Ontario,Corporate,Office Supplies
47303,2011/12/5,45,308.92,-143.58,6.48,Ontario,Corporate,Office Supplies
47492,2011/7/23,22,649.71,-157.51,30.42,Ontario,Corporate,Technology
47682,2012/11/16,38,3191.24,1620.23,83.98,Ontario,Small Business,Office Supplies
48483,2009/12/10,18,47.55,10.01,2.21,Ontario,Small Business,Office Supplies
48961,2009/7/21,24,520.68,-143.66,22.84,Ontario,Small Business,Office Supplies
48961,2009/7/21,25,358.78,-76.90,14.98,Ontario,Small Business,Office Supplies
49350,2012/8/22,50,375.11,-331.63,7.28,Ontario,Small Business,Office Supplies
49505,2009/1/21,12,97.74,-8.50,7.84,Ontario,Home Office,Office Supplies
49505,2009/1/21,34,335.59,85.83,9.78,Ontario,Home Office,Technology
49797,2011/3/8,27,341.1,-4.75,11.97,Ontario,Small Business,Office Supplies
49797,2011/3/8,26,171.68,-116.56,6.48,Ontario,Small Business,Office Supplies
50017,2012/11/20,43,1502.47,214.05,34.58,Ontario,Home Office,Office Supplies
50017,2012/11/20,24,2014.13,-794.94,89.83,Ontario,Home Office,Office Supplies
50051,2009/10/4,15,308.64,91.08,19.04,Ontario,Corporate,Furniture
50083,2011/4/8,33,13671.94,5711.96,400.97,Ontario,Small Business,Technology
50307,2010/10/15,31,536.83,161.37,17.48,Ontario,Corporate,Technology
50307,2010/10/15,32,1734.31,647.25,54.96,Ontario,Corporate,Office Supplies
50663,2010/11/9,26,1614.84,-716.55,60.98,Ontario,Consumer,Office Supplies
50917,2009/7/21,33,1422.31,498.15,43.98,Ontario,Consumer,Technology
50981,2009/8/4,42,5678.5525,1550.88,155.99,Ontario,Corporate,Technology
51140,2012/9/14,28,132.01,-93.12,4.37,Ontario,Corporate,Office Supplies
51140,2012/9/14,14,626.33,24.56,45.19,Ontario,Corporate,Technology
51140,2012/9/14,3,394.34,352.38,136.98,Ontario,Corporate,Furniture
51205,2012/12/10,17,233.01,88.88,12.97,Ontario,Home Office,Office Supplies
51205,2012/12/10,5,225.72,16.65,39.98,Ontario,Home Office,Office Supplies
51237,2012/3/10,26,4769.0695,1138.58,205.99,Ontario,Small Business,Technology
51619,2009/9/2,46,100.6,11.55,2.21,Ontario,Consumer,Office Supplies
51619,2009/9/2,6,958.06,-77.09,165.2,Ontario,Consumer,Office Supplies
51619,2009/9/2,2,14.75,-11.42,3.89,Ontario,Consumer,Office Supplies
51619,2009/9/2,31,11262.04,1660.92,355.98,Ontario,Consumer,Furniture
51713,2011/3/19,35,133.07,-15.96,3.74,Ontario,Corporate,Office Supplies
52007,2012/4/14,25,68.54,22.20,2.88,Ontario,Consumer,Office Supplies
52007,2012/4/14,19,10351.01,-1331.55,550.98,Ontario,Consumer,Furniture
52164,2012/4/13,30,1824.848,364.23,65.99,Ontario,Small Business,Technology
52512,2011/7/7,4,49.86,-21.77,11.97,Ontario,Consumer,Office Supplies
52512,2011/7/7,32,197.49,-52.84,5.74,Ontario,Consumer,Office Supplies
52611,2011/4/25,11,24.95,-5.14,2.18,Ontario,Corporate,Office Supplies
52805,2011/9/28,20,596.56,60.70,29.99,Ontario,Corporate,Technology
52833,2011/12/24,8,317.82,-33.09,37.76,Ontario,Consumer,Office Supplies
52930,2011/11/8,16,136.98,44.12,8.74,Ontario,Corporate,Office Supplies
52930,2011/11/8,39,225.17,-183.05,5.78,Ontario,Corporate,Office Supplies
52930,2011/11/8,24,1112.157,140.81,55.99,Ontario,Corporate,Technology
52930,2011/11/8,40,1865.5885,972.90,55.99,Ontario,Corporate,Technology
53127,2011/5/11,50,1893.29,857.34,37.7,Ontario,Consumer,Office Supplies
53127,2011/5/11,49,2628.047,-137.95,65.99,Ontario,Consumer,Technology
53349,2010/4/10,46,11002.66,2349.29,243.98,Ontario,Corporate,Furniture
53476,2009/6/11,14,481.4,150.72,35.44,Ontario,Small Business,Office Supplies
53476,2009/6/11,24,93.85,19.42,3.98,Ontario,Small Business,Office Supplies
53476,2009/6/11,47,85.87,3.13,1.76,Ontario,Small Business,Office Supplies
53476,2009/6/11,42,8127.32,1141.07,193.17,Ontario,Small Business,Office Supplies
53671,2011/6/10,41,236.68,-82.79,5.74,Ontario,Small Business,Office Supplies
53671,2011/6/10,43,6255.81,693.26,140.85,Ontario,Small Business,Office Supplies
53671,2011/6/10,39,616.5,25.99,15.01,Ontario,Small Business,Office Supplies
53766,2009/10/13,22,3122.55,-574.56,145.98,Ontario,Corporate,Furniture
53795,2012/1/30,40,264.6,-93.06,6.48,Ontario,Home Office,Office Supplies
53795,2012/1/30,21,3356.735,370.33,195.99,Ontario,Home Office,Technology
54209,2012/8/15,21,664.989,170.46,35.99,Ontario,Home Office,Technology
54369,2009/3/2,47,421.08,82.31,8.33,Ontario,Consumer,Technology
54850,2010/12/24,16,2834.96,587.64,178.47,Ontario,Home Office,Office Supplies
54850,2010/12/24,9,953.989,-249.33,125.99,Ontario,Home Office,Technology
54950,2010/12/5,26,174.58,-57.17,6.84,Ontario,Consumer,Office Supplies
54950,2010/12/5,22,8789.54,-1025.19,424.21,Ontario,Consumer,Furniture
55172,2010/12/3,1,37.89,-120.97,35.41,Ontario,Corporate,Technology
55235,2010/10/6,33,2532.6175,730.51,85.99,Ontario,Corporate,Technology
55300,2009/2/20,37,159.89,-185.17,4.06,Ontario,Consumer,Office Supplies
55300,2009/2/20,48,180.48,82.38,3.75,Ontario,Consumer,Office Supplies
55300,2009/2/20,31,350.48,-231.05,10.68,Ontario,Consumer,Furniture
55398,2010/1/20,21,46.42,2.38,2.1,Ontario,Small Business,Office Supplies
55553,2009/7/17,32,177.52,52.61,5.68,Ontario,Small Business,Office Supplies
55747,2012/12/2,36,17560.95,4801.82,500.98,Ontario,Small Business,Furniture
55747,2012/12/2,42,19845.696,-1331.55,550.98,Ontario,Small Business,Furniture
55779,2012/3/10,26,4073.17,376.21,160.98,Ontario,Home Office,Furniture
56418,2012/4/12,47,1613.84,226.76,34.76,Ontario,Corporate,Office Supplies
56580,2011/8/14,9,73.05,-17.03,8.34,Ontario,Consumer,Office Supplies
56580,2011/8/14,44,950.3,-2103.05,20.98,Ontario,Consumer,Office Supplies
56580,2011/8/14,29,8122.53,-693.23,286.85,Ontario,Consumer,Furniture
56807,2009/4/21,1,47.04,-24.63,42.98,Ontario,Consumer,Office Supplies
56837,2010/12/14,10,965.46,-71.48,90.98,Ontario,Consumer,Furniture
56995,2009/10/15,27,157.57,-57.06,5.74,Ontario,Corporate,Office Supplies
57091,2011/10/31,6,14.85,-2.79,1.68,Ontario,Home Office,Office Supplies
57155,2009/6/17,23,155.52,-133.73,6.48,Ontario,Consumer,Office Supplies
57155,2009/6/17,16,535.54,60.82,33.89,Ontario,Consumer,Office Supplies
57185,2011/5/23,28,1360.82,385.03,49.34,Ontario,Corporate,Furniture
57409,2009/11/20,1,90.88,-259.63,100.98,Ontario,Small Business,Technology
57409,2009/11/20,34,6236.4755,1928.66,205.99,Ontario,Small Business,Technology
57542,2009/8/22,23,1256.29,517.03,55.48,Ontario,Corporate,Office Supplies
57639,2010/7/21,24,2239.52,330.50,95.46,Ontario,Consumer,Furniture
57856,2009/2/12,17,127.45,-42.17,7.1,Ontario,Home Office,Office Supplies
57856,2009/2/12,31,92.18,5.70,2.78,Ontario,Home Office,Office Supplies
58435,2012/5/7,11,273.44,-35.62,22.38,Ontario,Home Office,Office Supplies
59009,2011/11/18,19,614.91,-7.02,30.98,Ontario,Consumer,Office Supplies
59491,2012/3/24,31,12470.31,5528.50,387.99,Ontario,Home Office,Office Supplies
59554,2011/11/15,40,718.6,-81.49,17.98,Ontario,Consumer,Technology
59559,2010/9/17,30,397.17,7.69,14.34,Ontario,Home Office,Furniture
59745,2009/4/19,36,18092.66,7917.76,525.98,Ontario,Consumer,Office Supplies
59906,2010/5/20,32,284.92,81.29,9.11,Ontario,Home Office,Office Supplies
454,2011/12/26,42,234.2,56.22,6.08,Ontario,Small Business,Office Supplies
549,2012/7/12,13,70.24,-59.75,4.98,Ontario,Consumer,Office Supplies
549,2012/7/12,5,40.75,-27.57,6.48,Ontario,Consumer,Office Supplies
549,2012/7/12,30,1150.88,-911.56,38.94,Ontario,Consumer,Office Supplies
999,2010/9/4,6,583.64,-179.50,95.43,Ontario,Home Office,Office Supplies
1286,2010/5/13,46,234.37,-144.68,5.18,Ontario,Home Office,Office Supplies
1286,2010/5/13,14,1000.3565,229.78,85.99,Ontario,Home Office,Technology
1831,2010/12/1,33,12586.19,619.71,370.98,Ontario,Home Office,Office Supplies
1892,2009/3/25,47,193.63,-152.52,3.98,Ontario,Small Business,Office Supplies
1892,2009/3/25,9,64.29,-18.85,6.48,Ontario,Small Business,Office Supplies
1991,2012/9/6,27,3491.06,921.70,136.98,Ontario,Corporate,Furniture
1991,2012/9/6,37,14383.83,5050.10,399.98,Ontario,Corporate,Technology
4610,2010/6/17,8,66.88,-17.01,8.33,Ontario,Small Business,Technology
4610,2010/6/17,29,447.34,203.01,15.67,Ontario,Small Business,Office Supplies
5697,2012/10/4,31,371.68,-13.32,11.29,Ontario,Home Office,Office Supplies
5986,2012/4/21,48,5556.18,1638.48,120.98,Ontario,Small Business,Office Supplies
5986,2012/4/21,20,1021.55,64.81,50.98,Ontario,Small Business,Furniture
5986,2012/4/21,41,205.24,-148.77,4.89,Ontario,Small Business,Technology
6053,2010/12/11,4,16.08,-3.75,3.8,Ontario,Corporate,Office Supplies
6432,2011/11/10,30,311.08,-38.45,10.89,Ontario,Corporate,Office Supplies
6502,2011/8/20,16,116.11,-36.46,7.64,Ontario,Home Office,Office Supplies
6502,2011/8/20,30,306.92,13.46,9.99,Ontario,Home Office,Office Supplies
6656,2009/5/15,45,1802,508.96,39.06,Ontario,Small Business,Office Supplies
6656,2009/5/15,50,1832.22,805.43,37.7,Ontario,Small Business,Office Supplies
7072,2012/2/4,29,258.61,-15.96,8.85,Ontario,Corporate,Office Supplies
7429,2010/5/26,33,1379.34,-470.85,40.48,Ontario,Home Office,Technology
7429,2010/5/26,6,168.25,101.78,26.48,Ontario,Home Office,Furniture
7910,2010/4/20,41,1871.13,346.43,45.98,Ontario,Small Business,Furniture
7910,2010/4/20,22,729.57,250.43,35.44,Ontario,Small Business,Office Supplies
8035,2012/3/1,7,104.38,-24.20,14.42,Ontario,Corporate,Office Supplies
8961,2011/6/28,15,627.69,-12.02,39.98,Ontario,Small Business,Technology
9606,2009/7/27,39,493.26,263.40,12.53,Ontario,Small Business,Office Supplies
9606,2009/7/27,37,192.15,37.31,5.18,Ontario,Small Business,Office Supplies
9857,2010/5/11,16,2366.18,703.80,162.93,Ontario,Home Office,Office Supplies
9857,2010/5/11,49,675.71,-17.49,13.79,Ontario,Home Office,Furniture
9857,2010/5/11,16,292.978,-93.61,20.99,Ontario,Home Office,Technology
10851,2009/4/6,14,570.5285,3.96,45.99,Ontario,Consumer,Technology
11233,2011/8/30,25,276.5,35.72,10.98,Ontario,Corporate,Office Supplies
11493,2011/10/20,16,111.9,38.03,6.47,Ontario,Small Business,Office Supplies
11684,2012/7/27,8,1173.5,53.87,140.81,Ontario,Consumer,Furniture
11975,2011/4/13,43,210.66,-145.72,5.18,Ontario,Home Office,Office Supplies
13537,2010/5/30,41,316.61,110.34,7.4,Ontario,Home Office,Office Supplies
13670,2012/5/23,27,116.37,57.63,3.69,Ontario,Home Office,Office Supplies
13764,2011/7/13,31,123.93,11.93,4.28,Ontario,Home Office,Office Supplies
13953,2011/5/31,32,381.24,67.60,11.34,Ontario,Consumer,Office Supplies
14119,2010/5/31,24,103.11,-95.41,4.18,Ontario,Home Office,Furniture
14119,2010/5/31,35,1599.071,296.66,55.99,Ontario,Home Office,Technology
14119,2010/5/31,31,968.235,-158.61,35.99,Ontario,Home Office,Technology
14402,2010/10/14,1,184.46,-106.33,160.98,Ontario,Small Business,Furniture
14499,2010/11/14,28,574.99,-148.87,20.97,Ontario,Consumer,Technology
15079,2010/1/15,45,3753.42,1276.25,80.98,Ontario,Small Business,Technology
15079,2010/1/15,23,1130.79,468.19,48.91,Ontario,Small Business,Office Supplies
15236,2012/4/9,33,341.42,71.50,10.91,Ontario,Home Office,Office Supplies
15236,2012/4/9,30,381.39,31.24,12.07,Ontario,Home Office,Furniture
15397,2010/2/6,42,223.33,-111.89,4.98,Ontario,Home Office,Technology
15397,2010/2/6,29,1178.04,-53.81,40.98,Ontario,Home Office,Technology
15397,2010/2/6,43,121.94,-51.30,2.6,Ontario,Home Office,Office Supplies
15719,2011/1/18,18,5405.44,604.46,300.98,Ontario,Home Office,Furniture
16098,2012/7/21,44,1001.99,333.53,24.95,Ontario,Home Office,Office Supplies
16450,2011/5/15,12,73.5,5.71,5.98,Ontario,Small Business,Office Supplies
17186,2009/1/26,49,4321.63,-1549.14,90.98,Ontario,Consumer,Furniture
17186,2009/1/26,11,67.14,-29.98,5.98,Ontario,Consumer,Office Supplies
17379,2011/8/14,29,3218.42,-1248.58,114.98,Ontario,Consumer,Furniture
17573,2011/9/4,23,220.97,-25.86,9.48,Ontario,Small Business,Furniture
17702,2012/4/13,48,368.99,-305.91,7.77,Ontario,Home Office,Office Supplies
18595,2009/1/31,6,451.44,-35.19,78.65,Ontario,Home Office,Office Supplies
18595,2009/1/31,16,138.55,0.90,8.34,Ontario,Home Office,Office Supplies
19205,2010/7/26,47,1291.35,479.62,26.38,Ontario,Small Business,Office Supplies
19205,2010/7/26,31,107.97,2.36,3.26,Ontario,Small Business,Office Supplies
19494,2010/1/12,39,857.32,195.71,22.23,Ontario,Small Business,Furniture
19494,2010/1/12,2,8.87,-6.79,2.74,Ontario,Small Business,Office Supplies
19523,2011/11/30,44,155.78,-10.00,3.6,Ontario,Corporate,Office Supplies
20482,2011/7/18,38,4650.07,-1143.15,120.98,Ontario,Small Business,Furniture
20482,2011/7/18,39,497.52,92.46,12.28,Ontario,Small Business,Office Supplies
21414,2011/5/4,43,103.6,-72.86,2.52,Ontario,Consumer,Office Supplies
21445,2009/11/17,14,75.15,-63.53,4.06,Ontario,Small Business,Office Supplies
21445,2009/11/17,43,400.45,-38.58,9.49,Ontario,Small Business,Technology
21573,2012/4/25,31,96.23,24.05,3.08,Ontario,Corporate,Office Supplies
21573,2012/4/25,7,70.08,8.02,9.48,Ontario,Corporate,Furniture
21573,2012/4/25,3,234.768,54.23,70.89,Ontario,Corporate,Furniture
21636,2009/8/10,16,376.65,-52.65,22.38,Ontario,Home Office,Office Supplies
21636,2009/8/10,6,40.06,-24.44,5.98,Ontario,Home Office,Office Supplies
21795,2010/6/13,10,278.66,-77.36,27.48,Ontario,Small Business,Technology
21795,2010/6/13,28,491.85,4.54,18.97,Ontario,Small Business,Office Supplies
21859,2011/11/18,42,401.37,13.31,9.74,Ontario,Corporate,Furniture
21989,2011/2/10,9,118.95,30.80,12.07,Ontario,Home Office,Furniture
21989,2011/2/10,35,3814.171,1077.13,125.99,Ontario,Home Office,Technology
22151,2010/7/31,20,515.37,9.82,24.92,Ontario,Corporate,Office Supplies
22688,2012/4/17,40,2044.2755,334.53,65.99,Ontario,Corporate,Technology
22916,2012/2/2,18,122.02,-115.00,6.48,Ontario,Corporate,Office Supplies
22951,2012/5/3,24,1304.0275,34.36,65.99,Ontario,Corporate,Technology
22980,2012/10/1,10,56.05,-27.73,4.98,Ontario,Consumer,Office Supplies
23429,2009/3/19,28,154.61,-82.82,5.34,Ontario,Corporate,Office Supplies
23429,2009/3/19,19,1063.35,107.08,65.99,Ontario,Corporate,Technology
23681,2012/5/19,42,4182.52,-785.36,95.99,Ontario,Consumer,Office Supplies
24263,2012/9/15,16,512.81,-177.07,33.94,Ontario,Consumer,Furniture
24455,2009/12/6,8,169.11,-10.59,20.89,Ontario,Home Office,Technology
24455,2009/12/6,41,152.59,27.38,3.98,Ontario,Home Office,Office Supplies
24707,2012/3/10,14,1961.39,761.04,136.98,Ontario,Corporate,Furniture
24707,2012/3/10,3,4.94,-1.76,1.48,Ontario,Corporate,Office Supplies
25091,2010/2/19,4,156.97,-25.43,34.54,Ontario,Corporate,Office Supplies
26305,2010/12/2,50,1118.21,-122.79,22.38,Ontario,Home Office,Office Supplies
26305,2010/12/2,13,3503.56,-633.44,262.11,Ontario,Home Office,Furniture
26982,2012/4/28,37,1984.61,585.03,55.48,Ontario,Small Business,Office Supplies
27106,2011/12/1,1,13.96,-4.70,10.91,Ontario,Home Office,Office Supplies
27106,2011/12/1,50,531.48,232.58,10.67,Ontario,Home Office,Office Supplies
27106,2011/12/1,29,3524.55,-570.18,130.98,Ontario,Home Office,Furniture
27106,2011/12/1,42,890.61,297.11,22.23,Ontario,Home Office,Furniture
27106,2011/12/1,10,64.19,3.77,6.68,Ontario,Home Office,Office Supplies
27527,2010/11/30,37,376.58,1.33,10.4,Ontario,Consumer,Furniture
27746,2010/12/4,3,1540.77,-1572.64,499.99,Ontario,Consumer,Technology
27811,2011/3/4,4,73.9,-39.64,15.99,Ontario,Small Business,Office Supplies
27974,2010/10/7,35,897.42,127.17,26.64,Ontario,Home Office,Furniture
27974,2010/10/7,27,306.02,-6.70,12.07,Ontario,Home Office,Furniture
28774,2009/1/1,32,180.36,-111.80,5.98,Ontario,Small Business,Office Supplies
29607,2012/3/13,20,240.74,21.05,12.28,Ontario,Home Office,Office Supplies
29730,2010/6/16,21,3072.86,-364.87,150.98,Ontario,Consumer,Furniture
30144,2011/8/6,25,5503.39,-528.65,218.75,Ontario,Small Business,Furniture
31266,2012/10/3,16,6573.75,1197.05,399.98,Ontario,Corporate,Technology
31456,2012/11/15,10,225.09,64.14,21.38,Ontario,Home Office,Office Supplies
31522,2010/5/25,14,302.4,134.21,22.23,Ontario,Home Office,Furniture
31522,2010/5/25,42,1083.37,-226.41,25.98,Ontario,Home Office,Furniture
33319,2009/3/27,11,1736.26,-505.76,150.89,Ontario,Corporate,Furniture
33635,2009/7/12,5,477.76,-173.10,90.97,Ontario,Small Business,Technology
33635,2009/7/12,4,112.18,-96.16,20.34,Ontario,Small Business,Office Supplies
33988,2009/1/10,30,164.78,-128.47,5.02,Ontario,Consumer,Technology
34087,2009/7/24,31,3077.731,745.48,115.99,Ontario,Corporate,Technology
34691,2009/1/14,27,217.68,-168.75,7.77,Ontario,Small Business,Office Supplies
34691,2009/1/14,23,7202.94,1425.11,306.14,Ontario,Small Business,Technology
34691,2009/1/14,13,245.82,-7.39,18.97,Ontario,Small Business,Office Supplies
34785,2010/1/25,45,15468.216,-969.05,400.98,Ontario,Corporate,Furniture
34883,2009/11/4,31,906.015,248.67,35.99,Ontario,Corporate,Technology
35077,2011/10/7,29,81.1,-2.07,2.94,Ontario,Home Office,Office Supplies
36132,2012/4/9,3,604.576,-572.69,236.97,Ontario,Home Office,Furniture
36133,2011/8/20,6,128.56,-7.84,19.98,Ontario,Consumer,Office Supplies
37891,2011/10/20,24,163.36,-65.54,6.48,Ontario,Small Business,Office Supplies
37891,2011/10/20,21,44.08,-9.09,1.98,Ontario,Small Business,Office Supplies
37891,2011/10/20,4,1135.64,-627.64,259.71,Ontario,Small Business,Furniture
37891,2011/10/20,33,5154.009,1184.68,179.99,Ontario,Small Business,Technology
38021,2009/1/21,16,4407.03,834.96,279.81,Ontario,Corporate,Office Supplies
38021,2009/1/21,36,173.22,81.77,4.91,Ontario,Corporate,Office Supplies
38146,2011/12/7,41,782.05,-253.74,19.94,Ontario,Small Business,Furniture
38656,2012/8/10,41,162.51,-148.40,4.13,Ontario,Consumer,Office Supplies
38656,2012/8/10,3,561.43,-199.46,180.98,Ontario,Consumer,Furniture
38756,2009/5/7,43,2251.497,308.93,65.99,Ontario,Corporate,Technology
39268,2011/4/22,44,324.2,-89.75,7.1,Ontario,Corporate,Office Supplies
39268,2011/4/22,45,156.95,-32.52,3.74,Ontario,Corporate,Office Supplies
39488,2009/6/22,18,92.4,8.60,4.48,Ontario,Home Office,Office Supplies
39650,2010/7/30,10,1004.89,-189.02,89.99,Ontario,Small Business,Furniture
39650,2010/7/30,47,329.06,-175.15,7.28,Ontario,Small Business,Furniture
39844,2009/12/1,47,4387.24,-286.47,95.43,Ontario,Corporate,Office Supplies
40800,2010/12/4,41,260.31,-175.26,6.48,Ontario,Corporate,Office Supplies
40965,2009/11/20,48,7227.42,-385.00,159.31,Ontario,Corporate,Furniture
40965,2009/11/20,39,1836.187,-139.84,55.99,Ontario,Corporate,Technology
41316,2009/7/21,8,121.74,21.00,14.28,Ontario,Consumer,Office Supplies
41316,2009/7/21,4,700.366,-787.70,205.99,Ontario,Consumer,Technology
41476,2010/5/31,48,92.25,-104.80,1.86,Ontario,Corporate,Office Supplies
41861,2010/11/26,24,475.9,110.44,19.98,Ontario,Corporate,Office Supplies
42274,2011/9/3,23,2296.76,241.15,99.99,Ontario,Home Office,Technology
42274,2011/9/3,45,508.49,-28.81,12.07,Ontario,Home Office,Furniture
42882,2010/10/27,17,204.07,-22.55,11.97,Ontario,Home Office,Office Supplies
43360,2009/10/13,48,112.16,-178.29,2.08,Ontario,Home Office,Furniture
43713,2012/9/7,12,34.41,-17.69,2.6,Ontario,Small Business,Office Supplies
44322,2011/10/12,15,600.8,43.55,42.76,Ontario,Home Office,Office Supplies
44579,2011/6/3,19,3896.39,755.28,218.08,Ontario,Small Business,Furniture
44737,2012/11/19,11,773.74,-309.48,64.65,Ontario,Home Office,Office Supplies
44737,2012/11/19,16,302.1325,38.91,20.99,Ontario,Home Office,Technology
44738,2010/12/5,34,75.57,6.87,2.1,Ontario,Home Office,Office Supplies
44768,2012/5/26,45,16699.56,3083.98,355.98,Ontario,Corporate,Furniture
44867,2009/7/26,40,21425.91,7360.43,500.98,Ontario,Home Office,Furniture
45029,2010/7/3,20,5304.42,-633.44,262.11,Ontario,Consumer,Furniture
45543,2011/2/2,16,1223.43,-1615.59,70.89,Ontario,Corporate,Furniture
45635,2012/4/7,50,2018.68,731.72,43.98,Ontario,Corporate,Technology
46436,2009/4/4,46,1477.572,840.05,35.99,Ontario,Small Business,Technology
46848,2009/11/10,39,3842.99,-67.68,95.43,Ontario,Small Business,Office Supplies
47009,2009/6/4,32,1587.16,-22.33,49.99,Ontario,Small Business,Technology
47138,2009/1/9,1,107.95,-506.31,125.99,Ontario,Corporate,Technology
47236,2011/10/2,1,70.91,-45.43,70.97,Ontario,Home Office,Office Supplies
47686,2012/10/11,48,179.65,3.32,4.13,Ontario,Home Office,Office Supplies
47971,2012/10/29,24,113.43,-53.06,4.95,Ontario,Home Office,Furniture
48261,2011/3/18,15,2130.66,-113.77,130.98,Ontario,Home Office,Furniture
48773,2009/1/15,7,51.27,3.27,7.04,Ontario,Small Business,Office Supplies
48902,2012/10/23,7,53.29,-28.88,6.48,Ontario,Corporate,Office Supplies
49221,2010/7/3,22,399.64,-15.42,17.98,Ontario,Corporate,Technology
49221,2010/7/3,41,277.35,-103.28,6.48,Ontario,Corporate,Office Supplies
49255,2012/6/22,20,1357.44,-102.30,70.98,Ontario,Corporate,Furniture
49575,2010/12/16,12,507.44,170.90,42.8,Ontario,Corporate,Office Supplies
50144,2012/6/7,36,4169.93,1765.54,120.98,Ontario,Home Office,Office Supplies
50181,2012/5/30,2,289.73,-246.21,135.99,Ontario,Small Business,Furniture
52324,2012/6/29,4,757.11,-224.35,180.98,Ontario,Small Business,Furniture
52896,2010/10/22,24,8920.08,3545.89,367.99,Ontario,Home Office,Office Supplies
52896,2010/10/22,49,188.7,77.02,4.13,Ontario,Home Office,Office Supplies
52896,2010/10/22,36,14358.64,-969.05,400.98,Ontario,Home Office,Furniture
53441,2009/8/24,7,345.37,84.34,48.04,Ontario,Small Business,Office Supplies
53445,2012/10/24,8,105.95,-44.33,11.66,Ontario,Small Business,Office Supplies
53445,2012/10/24,21,73.8,11.23,3.29,Ontario,Small Business,Office Supplies
54055,2009/2/13,44,5483.96,-1330.50,120.98,Ontario,Home Office,Furniture
54151,2009/9/2,35,205.87,65.88,5.68,Ontario,Small Business,Office Supplies
54151,2009/9/2,38,65.12,1.42,1.68,Ontario,Small Business,Office Supplies
54181,2012/5/18,12,2608.79,67.36,213.45,Ontario,Home Office,Technology
54243,2009/9/16,6,907.24,-634.73,154.13,Ontario,Home Office,Furniture
54407,2010/6/16,24,9396.27,3857.57,420.98,Ontario,Corporate,Office Supplies
55394,2010/2/26,21,340.7,11.65,15.23,Ontario,Corporate,Furniture
56003,2010/4/6,13,1835.47,-364.87,150.98,Ontario,Consumer,Furniture
56128,2010/7/30,41,902.19,-49.66,22.99,Ontario,Small Business,Office Supplies
56128,2010/7/30,19,657.232,33.99,44.43,Ontario,Small Business,Furniture
56384,2012/7/31,47,257.2,-2172.14,4.48,Ontario,Small Business,Office Supplies
56384,2012/7/31,29,6139.34,-528.65,218.75,Ontario,Small Business,Furniture
56646,2010/5/19,41,4257.276,1059.08,125.99,Ontario,Home Office,Technology
56967,2012/3/2,17,1383.9,311.58,83.1,Ontario,Home Office,Technology
57479,2011/3/15,37,132.12,54.78,3.75,Ontario,Corporate,Office Supplies
57699,2012/11/10,47,1857.88,752.96,40.98,Ontario,Corporate,Technology
57699,2012/11/10,36,2160.83,485.02,60.98,Ontario,Corporate,Office Supplies
57699,2012/11/10,20,43.94,-72.23,2.08,Ontario,Corporate,Furniture
58690,2011/11/5,14,3023.73,-1068.01,218.75,Ontario,Small Business,Furniture
58784,2009/1/18,25,8875.17,2372.08,350.99,Ontario,Corporate,Furniture
58784,2009/1/18,20,331.21,-67.38,15.99,Ontario,Corporate,Technology
59428,2010/9/9,36,3602.12,-728.18,100.98,Ontario,Consumer,Furniture
59428,2010/9/9,43,1174.94,-125.79,27.42,Ontario,Consumer,Furniture
1444,2009/12/5,25,772.24,181.98,30.98,Ontario,Home Office,Office Supplies
1921,2009/1/17,24,7871.91,541.47,328.14,Ontario,Small Business,Office Supplies
1985,2009/9/1,33,15464.01,4407.44,535.64,Ontario,Home Office,Technology
2978,2011/5/2,28,4671.1495,947.31,200.99,Ontario,Corporate,Technology
7521,2011/2/27,19,1942.1735,400.82,115.99,Ontario,Small Business,Technology
11206,2009/12/28,26,1285.55,-17.03,49.99,Ontario,Small Business,Technology
13351,2010/5/6,20,3331.81,484.15,179.99,Ontario,Corporate,Technology
13476,2010/10/16,31,972.35,10.96,30.73,Ontario,Home Office,Technology
15399,2012/5/13,38,3988.0895,969.86,125.99,Ontario,Small Business,Technology
15687,2012/4/9,48,3400.63,-892.79,70.98,Ontario,Small Business,Furniture
23169,2011/6/23,22,1683.57,346.54,80.98,Ontario,Home Office,Technology
32292,2012/2/15,1,13.53,-6.73,11.55,Ontario,Corporate,Office Supplies
32389,2010/10/31,1,65.467,-257.41,65.99,Ontario,Small Business,Technology
37863,2011/2/24,27,305.05,23.12,10.98,Ontario,Home Office,Office Supplies
40866,2010/5/23,3,907.18,-236.60,300.65,Ontario,Corporate,Office Supplies
48263,2010/3/9,25,135.91,37.50,5.68,Ontario,Consumer,Office Supplies
